Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,E2E_Avg,E2E_P50,E2E_P90,E2E_P99,Exec_Avg,Exec_P50,Exec_P90,Exec_P99
Qwen/Qwen2.5-7B,1,1,1,1.0,1.0,1.0,9.516825113333335,9.550244,11.3953662,11.95417511,9.03886074,9.0259915,11.307266,11.901535809999999
Qwen/Qwen2.5-7B,1,2,1,1.0,2.0,1.0,7.289635026666667,7.323928499999999,9.2001372,9.75535142,7.182753606666668,7.179375,9.127439,9.7289805
Qwen/Qwen2.5-7B,1,4,1,1.0,4.0,1.0,6.592663086666668,6.6284335,8.384938100000001,8.8295988,6.53418678,6.542344,8.36185,8.81636825
Qwen/Qwen2.5-7B,2,1,1,2.0,1.0,1.0,7.420319746666667,7.459092999999999,9.209733799999999,9.60406732,7.363137846666667,7.35708,9.190132,9.60003315
Qwen/Qwen2.5-7B,2,2,1,2.0,2.0,1.0,5.544402613333333,5.5585755,7.1222582999999995,7.41690131,5.517977673333333,5.522981,7.0746896,7.41610724
Qwen/Qwen2.5-7B,2,4,1,2.0,4.0,1.0,5.843566993333333,5.87888,7.0575865,7.29293183,5.82687998,5.83649,7.0472355,7.28925683
Qwen/Qwen2.5-7B,4,1,1,4.0,1.0,1.0,5.76203748,5.7784865,6.7741513,6.992436939999999,5.753965773333334,5.7544165,6.767031899999999,6.99179357
Qwen/Qwen2.5-7B,4,2,1,4.0,2.0,1.0,4.341572013333333,4.353899,5.1207173,5.29674338,4.3375164066666665,4.339725,5.1187982,5.29501025
Qwen/Qwen2.5-7B,8,1,1,8.0,1.0,1.0,4.987085659999999,5.000096,5.4873311000000005,5.60656493,4.98356086,4.998218,5.4823958,5.60656493
