cdf,batch_num_decode_tokens,replica
0.47000000000000003,4.014835333028612,1
0.48,4.014835333028612,1
0.49,4.014835333028612,1
0.5,4.014835333028612,1
0.51,4.014835333028612,1
0.52,4.014835333028612,1
0.53,4.014835333028612,1
0.54,4.014835333028612,1
0.55,4.014835333028612,1
0.56,4.014835333028612,1
0.5700000000000001,4.014835333028612,1
0.58,4.014835333028612,1
0.59,5.002829575110743,1
0.6,5.002829575110743,1
0.61,5.002829575110743,1
0.62,5.002829575110743,1
0.63,5.002829575110743,1
0.64,5.002829575110743,1
0.65,5.002829575110743,1
0.66,5.002829575110743,1
0.67,5.002829575110743,1
0.68,5.002829575110743,1
0.6900000000000001,5.002829575110743,1
0.7000000000000001,5.002829575110743,1
0.71,5.002829575110743,1
0.72,5.002829575110743,1
0.73,5.002829575110743,1
0.74,5.98951037117267,1
0.75,5.98951037117267,1
0.76,5.98951037117267,1
0.77,5.98951037117267,1
0.78,5.98951037117267,1
0.79,5.98951037117267,1
0.8,5.98951037117267,1
0.81,5.98951037117267,1
0.8200000000000001,5.98951037117267,1
0.8300000000000001,7.028793021534833,1
0.84,7.028793021534833,1
0.85,7.028793021534833,1
0.86,7.028793021534833,1
0.87,7.028793021534833,1
0.88,7.028793021534833,1
0.89,7.028793021534833,1
0.9,7.028793021534833,1
0.91,7.924973703917148,1
0.92,7.924973703917148,1
0.93,7.924973703917148,1
0.9400000000000001,7.924973703917148,1
0.9500000000000001,7.924973703917148,1
0.96,8.935418643763667,1
0.97,8.935418643763667,1
0.98,8.935418643763667,1
0.99,8.935418643763667,1
1.0,8.935418643763667,1
0.0,0.0,2
0.01,0.0,2
0.02,0.9900000000000001,2
0.03,0.9900000000000001,2
0.04,0.9900000000000001,2
0.05,0.9900000000000001,2
0.06,0.9900000000000001,2
0.07,1.993661701417351,2
0.08,1.993661701417351,2
0.09,1.993661701417351,2
0.1,1.993661701417351,2
0.11,1.993661701417351,2
0.12,1.993661701417351,2
0.13,1.993661701417351,2
0.14,1.993661701417351,2
0.15,1.993661701417351,2
0.16,1.993661701417351,2
0.17,1.993661701417351,2
0.18,1.993661701417351,2
0.19,1.993661701417351,2
0.2,1.993661701417351,2
0.21,2.974233423476717,2
0.22,2.974233423476717,2
0.23,2.974233423476717,2
0.24,2.974233423476717,2
0.25,2.974233423476717,2
0.26,2.974233423476717,2
0.27,4.014835333028612,2
0.28,4.014835333028612,2
0.29,4.014835333028612,2
0.3,4.014835333028612,2
0.31,4.014835333028612,2
0.32,4.014835333028612,2
0.33,4.014835333028612,2
0.34,4.014835333028612,2
0.35000000000000003,4.014835333028612,2
0.36,4.014835333028612,2
0.37,4.014835333028612,2
0.38,4.014835333028612,2
0.39,4.014835333028612,2
0.4,4.014835333028612,2
0.41000000000000003,4.014835333028612,2
0.42,4.014835333028612,2
0.43,5.002829575110743,2
0.44,5.002829575110743,2
0.45,5.002829575110743,2
0.46,5.002829575110743,2
0.47000000000000003,5.98951037117267,2
0.48,5.98951037117267,2
0.49,5.98951037117267,2
0.5,5.98951037117267,2
0.51,7.028793021534833,2
0.52,7.028793021534833,2
0.53,7.924973703917148,2
0.54,7.924973703917148,2
0.55,7.924973703917148,2
0.56,7.924973703917148,2
0.5700000000000001,7.924973703917148,2
0.58,7.924973703917148,2
0.59,7.924973703917148,2
0.6,7.924973703917148,2
0.61,7.924973703917148,2
0.62,7.924973703917148,2
0.63,7.924973703917148,2
0.64,7.924973703917148,2
0.65,7.924973703917148,2
0.66,7.924973703917148,2
0.67,7.924973703917148,2
0.68,8.935418643763667,2
0.6900000000000001,8.935418643763667,2
0.7000000000000001,8.935418643763667,2
0.71,8.935418643763667,2
0.72,8.935418643763667,2
0.73,8.935418643763667,2
0.74,8.935418643763667,2
0.75,8.935418643763667,2
0.76,8.935418643763667,2
0.77,8.935418643763667,2
0.78,10.074696689511441,2
0.79,10.074696689511441,2
0.8,10.913817739716958,2
0.81,10.913817739716958,2
0.8200000000000001,10.913817739716958,2
0.8300000000000001,12.06167417903937,2
0.84,12.06167417903937,2
0.85,12.06167417903937,2
0.86,12.06167417903937,2
0.87,12.06167417903937,2
0.88,12.06167417903937,2
0.89,12.06167417903937,2
0.9,12.06167417903937,2
0.91,12.06167417903937,2
0.92,12.06167417903937,2
0.93,12.06167417903937,2
0.9400000000000001,12.06167417903937,2
0.9500000000000001,12.06167417903937,2
0.96,12.06167417903937,2
0.97,12.06167417903937,2
0.98,12.06167417903937,2
0.99,12.06167417903937,2
1.0,12.06167417903937,2
0.0,0.0,3
0.01,0.9900000000000001,3
0.02,0.9900000000000001,3
0.03,0.9900000000000001,3
0.04,0.9900000000000001,3
0.05,0.9900000000000001,3
0.06,0.9900000000000001,3
0.07,0.9900000000000001,3
0.08,0.9900000000000001,3
0.09,0.9900000000000001,3
0.1,0.9900000000000001,3
0.11,0.9900000000000001,3
0.12,0.9900000000000001,3
0.13,0.9900000000000001,3
0.14,0.9900000000000001,3
0.15,0.9900000000000001,3
0.16,0.9900000000000001,3
0.17,0.9900000000000001,3
0.18,0.9900000000000001,3
0.19,0.9900000000000001,3
0.2,0.9900000000000001,3
0.21,0.9900000000000001,3
0.22,0.9900000000000001,3
0.23,0.9900000000000001,3
0.24,0.9900000000000001,3
0.25,1.993661701417351,3
0.26,1.993661701417351,3
0.27,1.993661701417351,3
0.28,1.993661701417351,3
0.29,1.993661701417351,3
0.3,1.993661701417351,3
0.31,1.993661701417351,3
0.32,2.974233423476717,3
0.33,2.974233423476717,3
0.34,2.974233423476717,3
0.35000000000000003,2.974233423476717,3
0.36,2.974233423476717,3
0.37,2.974233423476717,3
0.38,2.974233423476717,3
0.39,2.974233423476717,3
0.4,4.014835333028612,3
0.41000000000000003,4.014835333028612,3
0.42,4.014835333028612,3
0.43,4.014835333028612,3
0.44,4.014835333028612,3
0.45,4.014835333028612,3
0.46,4.014835333028612,3
0.47000000000000003,4.014835333028612,3
0.48,4.014835333028612,3
0.49,4.014835333028612,3
0.5,4.014835333028612,3
0.51,4.014835333028612,3
0.52,4.014835333028612,3
0.53,4.014835333028612,3
0.54,5.002829575110743,3
0.55,5.002829575110743,3
0.56,5.002829575110743,3
0.5700000000000001,5.002829575110743,3
0.58,5.002829575110743,3
0.59,5.98951037117267,3
0.6,5.98951037117267,3
0.61,7.028793021534833,3
0.62,7.028793021534833,3
0.63,7.028793021534833,3
0.64,7.028793021534833,3
0.65,7.028793021534833,3
0.66,7.028793021534833,3
0.67,7.028793021534833,3
0.68,7.028793021534833,3
0.6900000000000001,7.028793021534833,3
0.7000000000000001,7.924973703917148,3
0.71,7.924973703917148,3
0.72,7.924973703917148,3
0.73,7.924973703917148,3
0.74,7.924973703917148,3
0.75,7.924973703917148,3
0.76,8.935418643763667,3
0.77,8.935418643763667,3
0.78,8.935418643763667,3
0.79,8.935418643763667,3
0.8,10.074696689511441,3
0.81,10.074696689511441,3
0.8200000000000001,10.074696689511441,3
0.8300000000000001,10.074696689511441,3
0.84,10.074696689511441,3
0.85,10.074696689511441,3
0.86,10.074696689511441,3
0.87,10.074696689511441,3
0.88,10.913817739716958,3
0.89,10.913817739716958,3
0.9,10.913817739716958,3
0.91,10.913817739716958,3
0.92,12.06167417903937,3
0.93,12.06167417903937,3
0.9400000000000001,13.066290498147941,3
0.9500000000000001,13.066290498147941,3
0.96,13.066290498147941,3
0.97,13.066290498147941,3
0.98,13.066290498147941,3
0.99,13.066290498147941,3
1.0,13.066290498147941,3
0.0,0.0,4
0.01,0.0,4
0.02,0.0,4
0.03,0.0,4
0.04,0.9900000000000001,4
0.05,0.9900000000000001,4
0.06,0.9900000000000001,4
0.07,0.9900000000000001,4
0.08,0.9900000000000001,4
0.09,0.9900000000000001,4
0.1,0.9900000000000001,4
0.11,0.9900000000000001,4
0.12,0.9900000000000001,4
0.13,0.9900000000000001,4
0.14,0.9900000000000001,4
0.15,1.993661701417351,4
0.16,1.993661701417351,4
0.17,1.993661701417351,4
0.18,1.993661701417351,4
0.19,1.993661701417351,4
0.2,1.993661701417351,4
0.21,1.993661701417351,4
0.22,2.974233423476717,4
0.23,2.974233423476717,4
0.24,2.974233423476717,4
0.25,2.974233423476717,4
0.26,2.974233423476717,4
0.27,2.974233423476717,4
0.28,2.974233423476717,4
0.29,2.974233423476717,4
0.3,2.974233423476717,4
0.31,2.974233423476717,4
0.32,2.974233423476717,4
0.33,2.974233423476717,4
0.34,4.014835333028612,4
0.35000000000000003,4.014835333028612,4
0.36,4.014835333028612,4
0.37,4.014835333028612,4
0.38,4.014835333028612,4
0.39,4.014835333028612,4
0.4,4.014835333028612,4
0.41000000000000003,4.014835333028612,4
0.42,4.014835333028612,4
0.43,5.002829575110743,4
0.44,5.002829575110743,4
0.45,5.002829575110743,4
0.46,5.002829575110743,4
0.47000000000000003,5.002829575110743,4
0.48,5.002829575110743,4
0.49,5.002829575110743,4
0.5,5.002829575110743,4
0.51,5.002829575110743,4
0.52,5.002829575110743,4
0.53,5.002829575110743,4
0.54,5.002829575110743,4
0.55,5.002829575110743,4
0.56,5.002829575110743,4
0.5700000000000001,5.002829575110743,4
0.58,5.002829575110743,4
0.59,5.98951037117267,4
0.6,5.98951037117267,4
0.61,5.98951037117267,4
0.62,5.98951037117267,4
0.63,7.028793021534833,4
0.64,7.028793021534833,4
0.65,7.028793021534833,4
0.66,7.028793021534833,4
0.67,7.028793021534833,4
0.68,7.028793021534833,4
0.6900000000000001,7.028793021534833,4
0.7000000000000001,7.028793021534833,4
0.71,7.028793021534833,4
0.72,7.028793021534833,4
0.73,7.028793021534833,4
0.74,7.028793021534833,4
0.75,7.924973703917148,4
0.76,7.924973703917148,4
0.77,8.935418643763667,4
0.78,8.935418643763667,4
0.79,8.935418643763667,4
0.8,8.935418643763667,4
0.81,8.935418643763667,4
0.8200000000000001,8.935418643763667,4
0.8300000000000001,8.935418643763667,4
0.84,8.935418643763667,4
0.85,8.935418643763667,4
0.86,8.935418643763667,4
0.87,8.935418643763667,4
0.88,8.935418643763667,4
0.89,8.935418643763667,4
0.9,8.935418643763667,4
0.91,10.074696689511441,4
0.92,10.074696689511441,4
0.93,10.074696689511441,4
0.9400000000000001,10.074696689511441,4
0.9500000000000001,10.074696689511441,4
0.96,10.074696689511441,4
0.97,10.074696689511441,4
0.98,10.074696689511441,4
0.99,10.074696689511441,4
1.0,10.913817739716958,4
0.0,0.0,5
0.01,0.0,5
0.02,0.9900000000000001,5
0.03,0.9900000000000001,5
0.04,0.9900000000000001,5
0.05,0.9900000000000001,5
0.06,0.9900000000000001,5
0.07,0.9900000000000001,5
0.08,1.993661701417351,5
0.09,1.993661701417351,5
0.1,1.993661701417351,5
0.11,1.993661701417351,5
0.12,1.993661701417351,5
0.13,1.993661701417351,5
0.14,1.993661701417351,5
0.15,1.993661701417351,5
0.16,1.993661701417351,5
0.17,1.993661701417351,5
0.18,1.993661701417351,5
0.19,2.974233423476717,5
0.2,2.974233423476717,5
0.21,2.974233423476717,5
0.22,2.974233423476717,5
0.23,2.974233423476717,5
0.24,2.974233423476717,5
0.25,2.974233423476717,5
0.26,2.974233423476717,5
0.27,2.974233423476717,5
0.28,4.014835333028612,5
0.29,4.014835333028612,5
0.3,4.014835333028612,5
0.31,4.014835333028612,5
0.32,4.014835333028612,5
0.33,4.014835333028612,5
0.34,4.014835333028612,5
0.35000000000000003,4.014835333028612,5
0.36,4.014835333028612,5
0.37,4.014835333028612,5
0.38,4.014835333028612,5
0.39,4.014835333028612,5
0.4,4.014835333028612,5
0.41000000000000003,5.002829575110743,5
0.42,5.002829575110743,5
0.43,5.002829575110743,5
0.44,5.002829575110743,5
0.45,5.002829575110743,5
0.46,5.98951037117267,5
0.47000000000000003,5.98951037117267,5
0.48,5.98951037117267,5
0.49,5.98951037117267,5
0.5,5.98951037117267,5
0.51,7.028793021534833,5
0.52,7.028793021534833,5
0.53,7.028793021534833,5
0.54,7.028793021534833,5
0.55,7.028793021534833,5
0.56,7.028793021534833,5
0.5700000000000001,7.028793021534833,5
0.58,7.028793021534833,5
0.59,7.028793021534833,5
0.6,7.028793021534833,5
0.61,7.028793021534833,5
0.62,7.028793021534833,5
0.63,7.028793021534833,5
0.64,7.028793021534833,5
0.65,7.924973703917148,5
0.66,7.924973703917148,5
0.67,7.924973703917148,5
0.68,7.924973703917148,5
0.6900000000000001,7.924973703917148,5
0.7000000000000001,7.924973703917148,5
0.71,7.924973703917148,5
0.72,8.935418643763667,5
0.73,8.935418643763667,5
0.74,8.935418643763667,5
0.75,8.935418643763667,5
0.76,8.935418643763667,5
0.77,10.074696689511441,5
0.78,10.074696689511441,5
0.79,10.074696689511441,5
0.8,10.074696689511441,5
0.81,10.074696689511441,5
0.8200000000000001,10.913817739716958,5
0.8300000000000001,10.913817739716958,5
0.84,10.913817739716958,5
0.85,10.913817739716958,5
0.86,10.913817739716958,5
0.87,10.913817739716958,5
0.88,10.913817739716958,5
0.89,10.913817739716958,5
0.9,10.913817739716958,5
0.91,10.913817739716958,5
0.92,10.913817739716958,5
0.93,12.06167417903937,5
0.9400000000000001,12.06167417903937,5
0.9500000000000001,12.06167417903937,5
0.96,12.06167417903937,5
0.97,12.06167417903937,5
0.98,12.06167417903937,5
0.99,12.06167417903937,5
1.0,12.06167417903937,5
0.0,0.0,6
0.01,0.0,6
0.02,0.0,6
0.03,0.0,6
0.04,0.0,6
0.05,0.9900000000000001,6
0.06,0.9900000000000001,6
0.07,0.9900000000000001,6
0.08,0.9900000000000001,6
0.09,0.9900000000000001,6
0.1,0.9900000000000001,6
0.11,0.9900000000000001,6
0.12,0.9900000000000001,6
0.13,0.9900000000000001,6
0.14,0.9900000000000001,6
0.15,0.9900000000000001,6
0.16,0.9900000000000001,6
0.17,0.9900000000000001,6
0.18,0.9900000000000001,6
0.19,0.9900000000000001,6
0.2,0.9900000000000001,6
0.21,0.9900000000000001,6
0.22,0.9900000000000001,6
0.23,0.9900000000000001,6
0.24,0.9900000000000001,6
0.25,0.9900000000000001,6
0.26,0.9900000000000001,6
0.27,0.9900000000000001,6
0.28,1.993661701417351,6
0.29,1.993661701417351,6
0.3,2.974233423476717,6
0.31,2.974233423476717,6
0.32,2.974233423476717,6
0.33,2.974233423476717,6
0.34,2.974233423476717,6
0.35000000000000003,2.974233423476717,6
0.36,2.974233423476717,6
0.37,2.974233423476717,6
0.38,2.974233423476717,6
0.39,4.014835333028612,6
0.4,5.002829575110743,6
0.41000000000000003,5.002829575110743,6
0.42,5.002829575110743,6
0.43,5.002829575110743,6
0.44,5.002829575110743,6
0.45,5.002829575110743,6
0.46,5.002829575110743,6
0.47000000000000003,5.002829575110743,6
0.48,5.002829575110743,6
0.49,5.98951037117267,6
0.5,5.98951037117267,6
0.51,5.98951037117267,6
0.52,5.98951037117267,6
0.53,5.98951037117267,6
0.54,7.028793021534833,6
0.55,7.028793021534833,6
0.56,7.028793021534833,6
0.5700000000000001,7.028793021534833,6
0.58,7.028793021534833,6
0.59,7.924973703917148,6
0.6,7.924973703917148,6
0.61,7.924973703917148,6
0.62,7.924973703917148,6
0.63,7.924973703917148,6
0.64,7.924973703917148,6
0.65,7.924973703917148,6
0.66,7.924973703917148,6
0.67,7.924973703917148,6
0.68,8.935418643763667,6
0.6900000000000001,8.935418643763667,6
0.7000000000000001,8.935418643763667,6
0.71,10.074696689511441,6
0.72,10.074696689511441,6
0.73,10.074696689511441,6
0.74,10.074696689511441,6
0.75,10.074696689511441,6
0.76,10.074696689511441,6
0.77,10.074696689511441,6
0.78,10.074696689511441,6
0.79,10.913817739716958,6
0.8,10.913817739716958,6
0.81,10.913817739716958,6
0.8200000000000001,10.913817739716958,6
0.8300000000000001,10.913817739716958,6
0.84,12.06167417903937,6
0.85,12.06167417903937,6
0.86,12.06167417903937,6
0.87,12.06167417903937,6
0.88,13.066290498147941,6
0.89,13.066290498147941,6
0.9,13.066290498147941,6
0.91,13.066290498147941,6
0.92,13.066290498147941,6
0.93,13.066290498147941,6
0.9400000000000001,13.066290498147941,6
0.9500000000000001,13.066290498147941,6
0.96,13.066290498147941,6
0.97,13.066290498147941,6
0.98,13.066290498147941,6
0.99,13.066290498147941,6
1.0,13.066290498147941,6
0.0,0.0,7
0.01,0.0,7
0.02,0.0,7
0.03,0.0,7
0.04,0.0,7
0.05,0.9900000000000001,7
0.06,0.9900000000000001,7
0.07,0.9900000000000001,7
0.08,0.9900000000000001,7
0.09,1.993661701417351,7
0.1,1.993661701417351,7
0.11,1.993661701417351,7
0.12,1.993661701417351,7
0.13,1.993661701417351,7
0.14,1.993661701417351,7
0.15,1.993661701417351,7
0.16,1.993661701417351,7
0.17,1.993661701417351,7
0.18,1.993661701417351,7
0.19,1.993661701417351,7
0.2,1.993661701417351,7
0.21,1.993661701417351,7
0.22,1.993661701417351,7
0.23,1.993661701417351,7
0.24,2.974233423476717,7
0.25,2.974233423476717,7
0.26,4.014835333028612,7
0.27,4.014835333028612,7
0.28,4.014835333028612,7
0.29,5.002829575110743,7
0.3,5.002829575110743,7
0.31,5.002829575110743,7
0.32,5.002829575110743,7
0.33,5.002829575110743,7
0.34,5.002829575110743,7
0.35000000000000003,5.002829575110743,7
0.36,5.002829575110743,7
0.37,5.002829575110743,7
0.38,5.002829575110743,7
0.39,5.002829575110743,7
0.4,5.002829575110743,7
0.41000000000000003,5.002829575110743,7
0.42,5.002829575110743,7
0.43,5.002829575110743,7
0.44,5.002829575110743,7
0.45,5.002829575110743,7
0.46,5.002829575110743,7
0.47000000000000003,5.002829575110743,7
0.48,5.98951037117267,7
0.49,5.98951037117267,7
0.5,5.98951037117267,7
0.51,5.98951037117267,7
0.52,5.98951037117267,7
0.53,5.98951037117267,7
0.54,5.98951037117267,7
0.55,5.98951037117267,7
0.56,5.98951037117267,7
0.5700000000000001,5.98951037117267,7
0.58,5.98951037117267,7
0.59,5.98951037117267,7
0.6,5.98951037117267,7
0.61,7.028793021534833,7
0.62,7.028793021534833,7
0.63,7.028793021534833,7
0.64,7.028793021534833,7
0.65,7.028793021534833,7
0.66,7.028793021534833,7
0.67,7.028793021534833,7
0.68,7.028793021534833,7
0.6900000000000001,7.028793021534833,7
0.7000000000000001,7.028793021534833,7
0.71,7.028793021534833,7
0.72,7.028793021534833,7
0.73,7.028793021534833,7
0.74,7.028793021534833,7
0.75,7.028793021534833,7
0.76,7.028793021534833,7
0.77,7.028793021534833,7
0.78,7.028793021534833,7
0.79,7.028793021534833,7
0.8,7.028793021534833,7
0.81,7.924973703917148,7
0.8200000000000001,7.924973703917148,7
0.8300000000000001,7.924973703917148,7
0.84,7.924973703917148,7
0.85,7.924973703917148,7
0.86,7.924973703917148,7
0.87,7.924973703917148,7
0.88,7.924973703917148,7
0.89,7.924973703917148,7
0.9,7.924973703917148,7
0.91,7.924973703917148,7
0.92,7.924973703917148,7
0.93,7.924973703917148,7
0.9400000000000001,7.924973703917148,7
0.9500000000000001,7.924973703917148,7
0.96,7.924973703917148,7
0.97,7.924973703917148,7
0.98,8.935418643763667,7
0.99,8.935418643763667,7
1.0,10.074696689511441,7
