cdf,request_e2e_time_normalized,replica
0.09,0.05102755723219675,2
0.1,0.051091189543540624,2
0.11,0.05115482185488451,2
0.12,0.05121845416622838,2
0.13,0.05128208647757226,2
0.14,0.05212657540656168,2
0.15,0.05336149264437388,2
0.16,0.05459640988218607,2
0.17,0.055831327119998275,2
0.18,0.05706624435781047,2
0.19,0.05830116159562267,2
0.2,0.05953607883343487,2
0.21,0.05961885834109358,2
0.22,0.05970163784875229,2
0.23,0.05978441735641101,2
0.24,0.05986719686406972,2
0.25,0.059949976371728435,2
0.26,0.06003275587938715,2
0.27,0.06019429767602479,2
0.28,0.06051336405062031,2
0.29,0.060832430425215814,2
0.3,0.06115149679981133,2
0.31,0.061470563174406835,2
0.32,0.06178962954900234,2
0.33,0.062108695923597856,2
0.34,0.06261419433282943,2
0.35000000000000003,0.06321290875937903,2
0.36,0.06381162318592863,2
0.37,0.06441033761247823,2
0.38,0.06500905203902783,2
0.39,0.06560776646557744,2
0.4,0.06620648089212704,2
0.41000000000000003,0.06807326353218646,2
0.42,0.06994004617224589,2
0.43,0.07180682881230532,2
0.44,0.07367361145236476,2
0.45,0.07554039409242419,2
0.46,0.07740717673248362,2
0.47000000000000003,0.07878510717896156,2
0.48,0.07918533323827652,2
0.49,0.07958555929759148,2
0.5,0.07998578535690644,2
0.51,0.0803860114162214,2
0.52,0.08078623747553636,2
0.53,0.08118646353485132,2
0.54,0.08154670001952688,2
0.55,0.08188694171688272,2
0.56,0.08222718341423857,2
0.5700000000000001,0.08256742511159443,2
0.58,0.08290766680895027,2
0.59,0.08324790850630613,2
0.6,0.08358815020366198,2
0.61,0.0838663098818517,2
0.62,0.08414446956004143,2
0.63,0.08442262923823116,2
0.64,0.08470078891642088,2
0.65,0.08497894859461061,2
0.66,0.08525710827280034,2
0.67,0.0857106869561114,2
0.68,0.08651510364966518,2
0.6900000000000001,0.08731952034321894,2
0.7000000000000001,0.08812393703677271,2
0.71,0.08892835373032645,2
0.72,0.08973277042388023,2
0.73,0.090537187117434,2
0.74,0.09277824618530903,2
0.75,0.09573762644034471,2
0.76,0.0986970066953804,2
0.77,0.10165638695041608,2
0.78,0.10461576720545177,2
0.79,0.10757514746048745,2
0.8,0.1105345277155231,2
0.81,0.11074965122117486,2
0.8200000000000001,0.1109647747268266,2
0.8300000000000001,0.11117989823247836,2
0.84,0.1113950217381301,2
0.85,0.11161014524378185,2
0.86,0.1118252687494336,2
0.87,0.11208618052681305,2
0.88,0.11243866884764786,2
0.89,0.11279115716848269,2
0.9,0.11314364548931752,2
0.91,0.11349613381015233,2
0.92,0.11384862213098716,2
0.93,0.11420111045182199,2
0.9400000000000001,0.11749874199133975,2
0.9500000000000001,0.12226894514019902,2
0.96,0.12703914828905824,2
0.97,0.1318093514379175,2
0.98,0.13657955458677676,2
0.99,0.14134975773563604,2
1.0,0.1461199608844953,2
0.0,0.0929725485878519,3
0.01,0.09343988114279947,3
0.02,0.09390721369774706,3
0.03,0.09437454625269463,3
0.04,0.09484187880764222,3
0.05,0.0953092113625898,3
0.06,0.09577654391753739,3
0.07,0.09712746693110243,3
0.08,0.10024557086190242,3
0.09,0.10336367479270239,3
0.1,0.10648177872350237,3
0.11,0.10959988265430236,3
0.12,0.11271798658510233,3
0.13,0.11583609051590232,3
0.14,0.11931214137029228,3
0.15,0.12296716568647723,3
0.16,0.12662219000266217,3
0.17,0.13027721431884712,3
0.18,0.13393223863503204,3
0.19,0.13758726295121698,3
0.2,0.14124228726740193,3
0.21,0.14142279910960345,3
0.22,0.14160331095180498,3
0.23,0.14178382279400653,3
0.24,0.14196433463620806,3
0.25,0.14214484647840958,3
0.26,0.14232535832061113,3
0.27,0.14246573353280484,3
0.28,0.14252583548498293,3
0.29,0.14258593743716103,3
0.3,0.14264603938933912,3
0.31,0.14270614134151724,3
0.32,0.14276624329369533,3
0.33,0.14282634524587343,3
0.34,0.1431930757559798,3
0.35000000000000003,0.14371312054505034,3
0.36,0.14423316533412087,3
0.37,0.14475321012319142,3
0.38,0.14527325491226195,3
0.39,0.14579329970133248,3
0.4,0.146313344490403,3
0.41000000000000003,0.14690860188859767,3
0.42,0.14750385928679233,3
0.43,0.148099116684987,3
0.44,0.14869437408318167,3
0.45,0.14928963148137633,3
0.46,0.149884888879571,3
0.47000000000000003,0.15031369183066345,3
0.48,0.15040958588755152,3
0.49,0.1505054799444396,3
0.5,0.15060137400132767,3
0.51,0.15069726805821573,3
0.52,0.15079316211510382,3
0.53,0.1508890561719919,3
0.54,0.15116605331033142,3
0.55,0.15153360198939664,3
0.56,0.1519011506684619,3
0.5700000000000001,0.15226869934752715,3
0.58,0.1526362480265924,3
0.59,0.15300379670565764,3
0.6,0.15337134538472288,3
0.61,0.1551988952100653,3
0.62,0.1570264450354077,3
0.63,0.15885399486075008,3
0.64,0.16068154468609247,3
0.65,0.1625090945114349,3
0.66,0.1643366443367773,3
0.67,0.1660618223379755,3
0.68,0.16758225669088533,3
0.6900000000000001,0.16910269104379513,3
0.7000000000000001,0.170623125396705,3
0.71,0.1721435597496148,3
0.72,0.17366399410252462,3
0.73,0.17518442845543444,3
0.74,0.18022671110068192,3
0.75,0.18702991789209822,3
0.76,0.19383312468351452,3
0.77,0.20063633147493082,3
0.78,0.20743953826634712,3
0.79,0.21424274505776345,3
0.8,0.22104595184917966,3
0.81,0.2228304679836276,3
0.8200000000000001,0.2246149841180755,3
0.8300000000000001,0.22639950025252345,3
0.84,0.2281840163869714,3
0.85,0.22996853252141936,3
0.86,0.2317530486558673,3
0.87,0.23389165084503505,3
0.88,0.2367384251436424,3
0.89,0.23958519944224976,3
0.9,0.24243197374085718,3
0.91,0.24527874803946453,3
0.92,0.24812552233807192,3
0.93,0.2509722966366793,3
0.9400000000000001,0.34122970359342786,3
0.9500000000000001,0.4751924268792479,3
0.96,0.6091551501650663,3
0.97,0.7431178734508863,3
0.98,0.8770805967367062,3
0.99,1.0110433200225262,3
1.0,1.1450060433083462,3
0.0,0.028240873132276172,4
0.01,0.028503005354058523,4
0.02,0.028765137575840875,4
0.03,0.029027269797623226,4
0.04,0.02928940201940558,4
0.05,0.02955153424118793,4
0.06,0.029813666462970283,4
0.07,0.030143767367736295,4
0.08,0.030609805638469625,4
0.09,0.031075843909202955,4
0.1,0.03154188217993629,4
0.11,0.03200792045066962,4
0.12,0.03247395872140295,4
0.13,0.03293999699213628,4
0.14,0.033389271515799686,4
0.15,0.03383016416592813,4
0.16,0.03427105681605657,4
0.17,0.03471194946618501,4
0.18,0.035152842116313456,4
0.19,0.0355937347664419,4
0.2,0.03603462741657034,4
0.21,0.03632813194913156,4
0.22,0.03662163648169277,4
0.23,0.036915141014253985,4
0.24,0.037208645546815196,4
0.25,0.03750215007937641,4
0.26,0.037795654611937624,4
0.27,0.03822070166267278,4
0.28,0.038908833749755796,4
0.29,0.03959696583683882,4
0.3,0.04028509792392184,4
0.31,0.04097323001100486,4
0.32,0.041661362098087885,4
0.33,0.04234949418517091,4
0.34,0.04334463215682774,4
0.35000000000000003,0.04449327307077147,4
0.36,0.045641913984715204,4
0.37,0.046790554898658944,4
0.38,0.04793919581260268,4
0.39,0.049087836726546416,4
0.4,0.05023647764049015,4
0.41000000000000003,0.05066982526955098,4
0.42,0.05110317289861182,4
0.43,0.05153652052767266,4
0.44,0.0519698681567335,4
0.45,0.052403215785794335,4
0.46,0.05283656341485517,4
0.47000000000000003,0.053288236852400944,4
0.48,0.053776561906916584,4
0.49,0.05426488696143224,4
0.5,0.054753212015947884,4
0.51,0.05524153707046353,4
0.52,0.055729862124979185,4
0.53,0.056218187179494825,4
0.54,0.05793221739927102,4
0.55,0.06025910020167742,4
0.56,0.06258598300408386,4
0.5700000000000001,0.06491286580649029,4
0.58,0.0672397486088967,4
0.59,0.06956663141130313,4
0.6,0.07189351421370957,4
0.61,0.07285384347572742,4
0.62,0.07381417273774526,4
0.63,0.0747745019997631,4
0.64,0.07573483126178095,4
0.65,0.0766951605237988,4
0.66,0.07765548978581664,4
0.67,0.08221188297445547,4
0.68,0.09396040401633612,4
0.6900000000000001,0.10570892505821665,4
0.7000000000000001,0.11745744610009731,4
0.71,0.12920596714197782,4
0.72,0.1409544881838585,4
0.73,0.15270300922573915,4
0.74,0.16699406474020523,4
0.75,0.18255638749096406,4
0.76,0.19811871024172287,4
0.77,0.2136810329924817,4
0.78,0.2292433557432405,4
0.79,0.2448056784939993,4
0.8,0.26036800124475795,4
0.81,0.279697491296413,4
0.8200000000000001,0.29902698134806793,4
0.8300000000000001,0.318356471399723,4
0.84,0.33768596145137814,4
0.85,0.3570154515030332,4
0.86,0.3763449415546883,4
0.87,0.39237767774466636,4
0.88,0.4018169062112904,4
0.89,0.41125613467791455,4
0.9,0.4206953631445387,4
0.91,0.4301345916111628,4
0.92,0.43957382007778695,4
0.93,0.4490130485444111,4
0.9400000000000001,0.8222603969622524,4
0.9500000000000001,1.3774118053557058,4
0.96,1.9325632137491526,4
0.97,2.4877146221426063,4
0.98,3.04286603053606,4
0.99,3.598017438929513,4
1.0,4.153168847322966,4
0.0,0.025799353913583224,5
0.01,0.027594535136210366,5
0.02,0.029389716358837508,5
0.03,0.03118489758146465,5
0.04,0.03298007880409179,5
0.05,0.034775260026718935,5
0.06,0.036570441249346074,5
0.07,0.03786760416394388,5
0.08,0.038168730462483015,5
0.09,0.038469856761022145,5
0.1,0.03877098305956128,5
0.11,0.03907210935810042,5
0.12,0.03937323565663955,5
0.13,0.039674361955178684,5
0.14,0.039886097870772075,5
0.15,0.040053138594892596,5
0.16,0.040220179319013116,5
0.17,0.04038722004313364,5
0.18,0.04055426076725415,5
0.19,0.04072130149137467,5
0.2,0.04088834221549519,5
0.21,0.04119568481867466,5
0.22,0.041503027421854126,5
0.23,0.04181037002503359,5
0.24,0.04211771262821306,5
0.25,0.042425055231392526,5
0.26,0.04273239783457199,5
0.27,0.042998271404376044,5
0.28,0.043181206907429256,5
0.29,0.043364142410482476,5
0.3,0.04354707791353569,5
0.31,0.0437300134165889,5
0.32,0.04391294891964212,5
0.33,0.04409588442269533,5
0.34,0.044252948472608036,5
0.35000000000000003,0.04439707679595048,5
0.36,0.04454120511929292,5
0.37,0.044685333442635373,5
0.38,0.04482946176597782,5
0.39,0.04497359008932027,5
0.4,0.04511771841266271,5
0.41000000000000003,0.045483316133831275,5
0.42,0.04584891385499985,5
0.43,0.04621451157616842,5
0.44,0.04658010929733698,5
0.45,0.046945707018505554,5
0.46,0.047311304739674126,5
0.47000000000000003,0.0476920847949804,5
0.48,0.048103229518562086,5
0.49,0.048514374242143776,5
0.5,0.04892551896572546,5
0.51,0.04933666368930715,5
0.52,0.04974780841288884,5
0.53,0.05015895313647053,5
0.54,0.05042073585682533,5
0.55,0.05060783757556669,5
0.56,0.05079493929430805,5
0.5700000000000001,0.05098204101304941,5
0.58,0.05116914273179077,5
0.59,0.05135624445053213,5
0.6,0.05154334616927349,5
0.61,0.0515919593167423,5
0.62,0.05164057246421111,5
0.63,0.051689185611679914,5
0.64,0.051737798759148725,5
0.65,0.051786411906617535,5
0.66,0.051835025054086346,5
0.67,0.05201310628393534,5
0.68,0.052450123678544694,5
0.6900000000000001,0.05288714107315405,5
0.7000000000000001,0.05332415846776341,5
0.71,0.053761175862372765,5
0.72,0.05419819325698213,5
0.73,0.054635210651591486,5
0.74,0.054931436924925116,5
0.75,0.05515726763762088,5
0.76,0.05538309835031665,5
0.77,0.055608929063012416,5
0.78,0.05583475977570818,5
0.79,0.05606059048840395,5
0.8,0.05628642120109971,5
0.81,0.05664737989756283,5
0.8200000000000001,0.057008338594025945,5
0.8300000000000001,0.05736929729048906,5
0.84,0.05773025598695218,5
0.85,0.058091214683415306,5
0.86,0.058452173379878423,5
0.87,0.0587170135735119,5
0.88,0.05878961676148611,5
0.89,0.058862219949460316,5
0.9,0.05893482313743452,5
0.91,0.05900742632540873,5
0.92,0.05908002951338293,5
0.93,0.05915263270135714,5
0.9400000000000001,0.062659151393329,5
0.9500000000000001,0.06788262783729972,5
0.96,0.07310610428127037,5
0.97,0.07832958072524109,5
0.98,0.0835530571692118,5
0.99,0.08877653361318252,5
1.0,0.09400001005715324,5
0.0,0.038048618894961715,6
0.01,0.03926382801777018,6
0.02,0.040479037140578655,6
0.03,0.04169424626338712,6
0.04,0.042909455386195595,6
0.05,0.04412466450900406,6
0.06,0.04533987363181253,6
0.07,0.04616883653964454,6
0.08,0.04622530701752364,6
0.09,0.04628177749540274,6
0.1,0.04633824797328184,6
0.11,0.04639471845116095,6
0.12,0.04645118892904005,6
0.13,0.04650765940691915,6
0.14,0.04656625212127996,6
0.15,0.04662590595388162,6
0.16,0.04668555978648328,6
0.17,0.04674521361908495,6
0.18,0.04680486745168661,6
0.19,0.04686452128428828,6
0.2,0.04692417511688994,6
0.21,0.047148590288864055,6
0.22,0.04737300546083817,6
0.23,0.04759742063281228,6
0.24,0.04782183580478639,6
0.25,0.048046250976760504,6
0.26,0.04827066614873462,6
0.27,0.04849642719921841,6
0.28,0.04872488000672155,6
0.29,0.0489533328142247,6
0.3,0.04918178562172784,6
0.31,0.049410238429230986,6
0.32,0.04963869123673413,6
0.33,0.049867144044237276,6
0.34,0.05011009752930446,6
0.35000000000000003,0.050360301353153676,6
0.36,0.050610505177002885,6
0.37,0.0508607090008521,6
0.38,0.05111091282470131,6
0.39,0.051361116648550524,6
0.4,0.05161132047239973,6
0.41000000000000003,0.05235860586771921,6
0.42,0.05310589126303869,6
0.43,0.05385317665835817,6
0.44,0.05460046205367765,6
0.45,0.05534774744899713,6
0.46,0.056095032844316606,6
0.47000000000000003,0.0566615662159876,6
0.48,0.056866595540361636,6
0.49,0.057071624864735666,6
0.5,0.057276654189109696,6
0.51,0.05748168351348373,6
0.52,0.05768671283785776,6
0.53,0.0578917421622318,6
0.54,0.058179037920011376,6
0.55,0.058507466894493716,6
0.56,0.058835895868976064,6
0.5700000000000001,0.059164324843458405,6
0.58,0.05949275381794075,6
0.59,0.05982118279242309,6
0.6,0.06014961176690544,6
0.61,0.0604876780939518,6
0.62,0.06082574442099816,6
0.63,0.06116381074804452,6
0.64,0.06150187707509088,6
0.65,0.06183994340213724,6
0.66,0.0621780097291836,6
0.67,0.06243050460740289,6
0.68,0.06251185658796803,6
0.6900000000000001,0.06259320856853316,6
0.7000000000000001,0.06267456054909831,6
0.71,0.06275591252966345,6
0.72,0.06283726451022859,6
0.73,0.06291861649079372,6
0.74,0.06611259598431246,6
0.75,0.07086288923430802,6
0.76,0.07561318248430357,6
0.77,0.08036347573429913,6
0.78,0.08511376898429468,6
0.79,0.08986406223429023,6
0.8,0.09461435548428573,6
0.81,0.12059980847782988,6
0.8200000000000001,0.1465852614713737,6
0.8300000000000001,0.17257071446491784,6
0.84,0.198556167458462,6
0.85,0.22454162045200615,6
0.86,0.2505270734455503,6
0.87,0.27342701870624514,6
0.88,0.2901559485012413,6
0.89,0.3068848782962377,6
0.9,0.323613808091234,6
0.91,0.3403427378862304,6
0.92,0.3570716676812267,6
0.93,0.37380059747622313,6
0.9400000000000001,0.3808181393602054,6
0.9500000000000001,0.3829799872886809,6
0.96,0.38514183521715634,6
0.97,0.38730368314563185,6
0.98,0.3894655310741073,6
0.99,0.3916273790025828,6
1.0,0.3937892269310583,6
0.0,0.09208892266819649,7
0.01,0.09291364278143656,7
0.02,0.09373836289467664,7
0.03,0.09456308300791672,7
0.04,0.09538780312115679,7
0.05,0.09621252323439687,7
0.06,0.09703724334763694,7
0.07,0.09816804643590762,7
0.08,0.09991101547423954,7
0.09,0.10165398451257145,7
0.1,0.10339695355090336,7
0.11,0.10513992258923527,7
0.12,0.10688289162756717,7
0.13,0.10862586066589909,7
0.14,0.10923891703096779,7
0.15,0.10928701705940488,7
0.16,0.109335117087842,7
0.17,0.10938321711627909,7
0.18,0.10943131714471618,7
0.19,0.10947941717315329,7
0.2,0.10952751720159039,7
0.21,0.11163039547767192,7
0.22,0.11373327375375344,7
0.23,0.11583615202983498,7
0.24,0.1179390303059165,7
0.25,0.12004190858199804,7
0.26,0.12214478685807958,7
0.27,0.12357222835120077,7
0.28,0.12364879627840127,7
0.29,0.12372536420560176,7
0.3,0.12380193213280227,7
0.31,0.12387850006000278,7
0.32,0.12395506798720328,7
0.33,0.12403163591440379,7
0.34,0.12427996094010132,7
0.35000000000000003,0.12461416451504738,7
0.36,0.12494836808999345,7
0.37,0.1252825716649395,7
0.38,0.12561677523988557,7
0.39,0.1259509788148316,7
0.4,0.12628518238977768,7
0.41000000000000003,0.12737095977842589,7
0.42,0.12845673716707406,7
0.43,0.12954251455572227,7
0.44,0.13062829194437048,7
0.45,0.13171406933301866,7
0.46,0.13279984672166686,7
0.47000000000000003,0.13379234070035853,7
0.48,0.13459826785913714,7
0.49,0.13540419501791578,7
0.5,0.1362101221766944,7
0.51,0.137016049335473,7
0.52,0.13782197649425165,7
0.53,0.13862790365303027,7
0.54,0.13987833355809418,7
0.55,0.14135101483630066,7
0.56,0.1428236961145072,7
0.5700000000000001,0.14429637739271373,7
0.58,0.14576905867092022,7
0.59,0.14724173994912676,7
0.6,0.14871442122733328,7
0.61,0.14898525093764878,7
0.62,0.1492560806479643,7
0.63,0.1495269103582798,7
0.64,0.1497977400685953,7
0.65,0.15006856977891084,7
0.66,0.15033939948922634,7
0.67,0.15066327677172603,7
0.68,0.1510932491985941,7
0.6900000000000001,0.15152322162546214,7
0.7000000000000001,0.1519531940523302,7
0.71,0.15238316647919825,7
0.72,0.15281313890606632,7
0.73,0.1532431113329344,7
0.74,0.1541364353821844,7
0.75,0.15526143524262545,7
0.76,0.1563864351030665,7
0.77,0.15751143496350753,7
0.78,0.15863643482394857,7
0.79,0.1597614346843896,7
0.8,0.16088643454483062,7
0.81,0.16461785695126657,7
0.8200000000000001,0.16834927935770247,7
0.8300000000000001,0.17208070176413842,7
0.84,0.17581212417057437,7
0.85,0.17954354657701033,7
0.86,0.18327496898344628,7
0.87,0.1877620274014284,7
0.88,0.19376035784250276,7
0.89,0.19975868828357718,7
0.9,0.20575701872465163,7
0.91,0.21175534916572605,7
0.92,0.21775367960680048,7
0.93,0.2237520100478749,7
0.9400000000000001,1.1182806966354901,7
0.9500000000000001,2.4570745612963836,7
0.96,3.795868425957261,7
0.97,5.134662290618154,7
0.98,6.473456155279048,7
0.99,7.812250019939942,7
1.0,9.151043884600835,7
