cdf,prefill_e2e_time_normalized,replica
0.81,0.016671177250453858,3
0.8200000000000001,0.016831220815143145,3
0.8300000000000001,0.016991264379832435,3
0.84,0.017151307944521726,3
0.85,0.017311351509211016,3
0.86,0.017471395073900307,3
0.87,0.01777062319378109,3
0.88,0.018348220424044857,3
0.89,0.018925817654308626,3
0.9,0.019503414884572398,3
0.91,0.02008101211483617,3
0.92,0.02065860934509994,3
0.93,0.02123620657536371,3
0.9400000000000001,0.021889196711925987,3
0.9500000000000001,0.02257988330163753,3
0.96,0.023270569891349065,3
0.97,0.023961256481060608,3
0.98,0.024651943070772148,3
0.99,0.02534262966048369,3
1.0,0.026033316250195233,3
0.0,9.565692153750784e-05,4
0.01,9.68774368973854e-05,4
0.02,9.809795225726298e-05,4
0.03,9.931846761714055e-05,4
0.04,0.00010053898297701812,4
0.05,0.00010175949833689569,4
0.06,0.00010298001369677327,4
0.07,0.00010603961034372617,4
0.08,0.00011277736956482972,4
0.09,0.00011951512878593328,4
0.1,0.00012625288800703684,4
0.11,0.00013299064722814037,4
0.12,0.00013972840644924393,4
0.13,0.0001464661656703475,4
0.14,0.00016450532694422583,4
0.15,0.00018819518924449155,4
0.16,0.0002118850515447572,4
0.17,0.000235574913845023,4
0.18,0.0002592647761452886,4
0.19,0.0002829546384455544,4
0.2,0.0003066445007458201,4
0.21,0.0003074849477885659,4
0.22,0.00030832539483131177,4
0.23,0.0003091658418740576,4
0.24,0.00031000628891680344,4
0.25,0.00031084673595954926,4
0.26,0.0003116871830022951,4
0.27,0.0003127759590187714,4
0.28,0.00031436139298270853,4
0.29,0.00031594682694664565,4
0.3,0.0003175322609105828,4
0.31,0.00031911769487451996,4
0.32,0.0003207031288384571,4
0.33,0.00032228856280239426,4
0.34,0.00032827921135453777,4
0.35000000000000003,0.00033647246720078445,4
0.36,0.00034466572304703107,4
0.37,0.0003528589788932778,4
0.38,0.0003610522347395245,4
0.39,0.00036924549058577115,4
0.4,0.0003774387464320178,4
0.41000000000000003,0.0003923613648649503,4
0.42,0.0004072839832978828,4
0.43,0.0004222066017308154,4
0.44,0.0004371292201637479,4
0.45,0.0004520518385966804,4
0.46,0.00046697445702961293,4
0.47000000000000003,0.00047733919400005654,4
0.48,0.00047858816804552233,4
0.49,0.00047983714209098817,4
0.5,0.000481086116136454,4
0.51,0.00048233509018191984,4
0.52,0.0004835840642273857,4
0.53,0.00048483303827285147,4
0.54,0.0004853222367144713,4
0.55,0.0004854315473541681,4
0.56,0.00048554085799386494,4
0.5700000000000001,0.00048565016863356177,4
0.58,0.0004857594792732586,4
0.59,0.00048586878991295544,4
0.6,0.0004859781005526523,4
0.61,0.0004982936529373309,4
0.62,0.0005106092053220094,4
0.63,0.0005229247577066878,4
0.64,0.0005352403100913664,4
0.65,0.0005475558624760449,4
0.66,0.0005598714148607236,4
0.67,0.0005746042733649311,4
0.68,0.0005941717441081968,4
0.6900000000000001,0.0006137392148514623,4
0.7000000000000001,0.0006333066855947281,4
0.71,0.0006528741563379935,4
0.72,0.0006724416270812592,4
0.73,0.0006920090978245249,4
0.74,0.0007034603525798172,4
0.75,0.0007108534993411227,4
0.76,0.0007182466461024284,4
0.77,0.0007256397928637339,4
0.78,0.0007330329396250394,4
0.79,0.0007404260863863451,4
0.8,0.0007478192331476505,4
0.81,0.0008013660875649947,4
0.8200000000000001,0.0008549129419823384,4
0.8300000000000001,0.0009084597963996827,4
0.84,0.0009620066508170268,4
0.85,0.001015553505234371,4
0.86,0.0010691003596517154,4
0.87,0.0011373343685810414,4
0.88,0.0012349426865343295,4
0.89,0.001332551004487619,4
0.9,0.0014301593224409085,4
0.91,0.0015277676403941977,4
0.92,0.001625375958347487,4
0.93,0.0017229842763007764,4
0.9400000000000001,0.0017928068103712216,4
0.9500000000000001,0.001848736452500246,4
0.96,0.0019046660946292697,4
0.97,0.001960595736758294,4
0.98,0.0020165253788873186,4
0.99,0.0020724550210163427,4
1.0,0.0021283846631453673,4
0.0,8.057555574566683e-05,5
0.01,8.3354716519223e-05,5
0.02,8.613387729277918e-05,5
0.03,8.891303806633534e-05,5
0.04,9.169219883989151e-05,5
0.05,9.447135961344769e-05,5
0.06,9.725052038700385e-05,5
0.07,9.917027088624547e-05,5
0.08,9.937120083685798e-05,5
0.09,9.95721307874705e-05,5
0.1,9.9773060738083e-05,5
0.11,9.997399068869551e-05,5
0.12,0.00010017492063930803,5
0.13,0.00010037585058992053,5
0.14,0.00010202725110185313,5
0.15,0.00010440388689444575,5
0.16,0.00010678052268703838,5
0.17,0.00010915715847963101,5
0.18,0.00011153379427222363,5
0.19,0.00011391043006481626,5
0.2,0.00011628706585740889,5
0.21,0.00011936647262522652,5
0.22,0.00012244587939304417,5
0.23,0.0001255252861608618,5
0.24,0.00012860469292867943,5
0.25,0.0001316840996964971,5
0.26,0.00013476350646431472,5
0.27,0.00014171993927116795,5
0.28,0.00015643042415609216,5
0.29,0.00017114090904101636,5
0.3,0.00018585139392594065,5
0.31,0.0002005618788108649,5
0.32,0.0002152723636957891,5
0.33,0.0002299828485807134,5
0.34,0.0002415970288815615,5
0.35000000000000003,0.0002516630568903715,5
0.36,0.0002617290848991815,5
0.37,0.00027179511290799157,5
0.38,0.0002818611409168016,5
0.39,0.00029192716892561166,5
0.4,0.00030199319693442164,5
0.41000000000000003,0.0003212354522925921,5
0.42,0.0003404777076507627,5
0.43,0.0003597199630089333,5
0.44,0.0003789622183671037,5
0.45,0.00039820447372527427,5
0.46,0.00041744672908344485,5
0.47000000000000003,0.0004305824968659738,5
0.48,0.00043150528949721976,5
0.49,0.0004324280821284657,5
0.5,0.0004333508747597116,5
0.51,0.00043427366739095754,5
0.52,0.0004351964600222035,5
0.53,0.00043611925265344943,5
0.54,0.00046208889960230827,5
0.55,0.0005005819737099726,5
0.56,0.0005390750478176374,5
0.5700000000000001,0.0005775681219253021,5
0.58,0.0006160611960329664,5
0.59,0.0006545542701406312,5
0.6,0.000693047344248296,5
0.61,0.0006942074691950322,5
0.62,0.0006953675941417685,5
0.63,0.0006965277190885046,5
0.64,0.0006976878440352409,5
0.65,0.0006988479689819771,5
0.66,0.0007000080939287133,5
0.67,0.0007042635530271116,5
0.68,0.0007147096804288342,5
0.6900000000000001,0.0007251558078305566,5
0.7000000000000001,0.0007356019352322792,5
0.71,0.0007460480626340015,5
0.72,0.0007564941900357242,5
0.73,0.0007669403174374467,5
0.74,0.000788312991300251,5
0.75,0.0008151489383935962,5
0.76,0.0008419848854869416,5
0.77,0.000868820832580287,5
0.78,0.0008956567796736323,5
0.79,0.0009224927267669776,5
0.8,0.0009493286738603226,5
0.81,0.001016672849855388,5
0.8200000000000001,0.001084017025850453,5
0.8300000000000001,0.0011513612018455182,5
0.84,0.001218705377840584,5
0.85,0.0012860495538356493,5
0.86,0.0013533937298307148,5
0.87,0.001583286011476114,5
0.88,0.002138274504422168,5
0.89,0.0026932629973682285,5
0.9,0.003248251490314289,5
0.91,0.00380323998326035,5
0.92,0.00435822847620641,5
0.93,0.004913216969152471,5
0.9400000000000001,0.005487908089242483,5
0.9500000000000001,0.006072450522904482,5
0.96,0.006656992956566473,5
0.97,0.007241535390228471,5
0.98,0.00782607782389047,5
0.99,0.008410620257552468,5
1.0,0.008995162691214467,5
0.0,0.00014014918275583724,6
0.01,0.00014197285702013758,6
0.02,0.00014379653128443793,6
0.03,0.00014562020554873827,6
0.04,0.00014744387981303862,6
0.05,0.000149267554077339,6
0.06,0.00015109122834163933,6
0.07,0.00015267260204614833,6
0.08,0.00015376937463107467,6
0.09,0.00015486614721600103,6
0.1,0.00015596291980092737,6
0.11,0.0001570596923858537,6
0.12,0.00015815646497078007,6
0.13,0.0001592532375557064,6
0.14,0.00016800040392752225,6
0.15,0.00018057276719278282,6
0.16,0.0001931451304580434,6
0.17,0.00020571749372330403,6
0.18,0.00021828985698856457,6
0.19,0.0002308622202538252,6
0.2,0.00024343458351908578,6
0.21,0.00024606453602005516,6
0.22,0.0002486944885210245,6
0.23,0.0002513244410219939,6
0.24,0.00025395439352296327,6
0.25,0.0002565843460239327,6
0.26,0.000259214298524902,6
0.27,0.0002660627775121608,6
0.28,0.00028134830947199795,6
0.29,0.00029663384143183515,6
0.3,0.0003119193733916724,6
0.31,0.0003272049053515097,6
0.32,0.00034249043731134684,6
0.33,0.0003577759692711841,6
0.34,0.0003652801687752902,6
0.35000000000000003,0.0003688937020515307,6
0.36,0.0003725072353277712,6
0.37,0.00037612076860401173,6
0.38,0.00037973430188025225,6
0.39,0.00038334783515649276,6
0.4,0.0003869613684327333,6
0.41000000000000003,0.00038938057616586495,6
0.42,0.0003917997838989966,6
0.43,0.0003942189916321283,6
0.44,0.0003966381993652599,6
0.45,0.00039905740709839164,6
0.46,0.0004014766148315233,6
0.47000000000000003,0.0004047128712209417,6
0.48,0.0004095832249229336,6
0.49,0.0004144535786249256,6
0.5,0.0004193239323269176,6
0.51,0.0004241942860289095,6
0.52,0.0004290646397309015,6
0.53,0.0004339349934328934,6
0.54,0.0004504361582308387,6
0.55,0.0004727527285767601,6
0.56,0.0004950692989226819,6
0.5700000000000001,0.0005173858692686035,6
0.58,0.000539702439614525,6
0.59,0.0005620190099604466,6
0.6,0.0005843355803063683,6
0.61,0.000588179967617813,6
0.62,0.0005920243549292578,6
0.63,0.0005958687422407024,6
0.64,0.0005997131295521471,6
0.65,0.0006035575168635918,6
0.66,0.0006074019041750365,6
0.67,0.000612357586435455,6
0.68,0.0006195358585938212,6
0.6900000000000001,0.0006267141307521873,6
0.7000000000000001,0.0006338924029105535,6
0.71,0.0006410706750689197,6
0.72,0.0006482489472272859,6
0.73,0.0006554272193856521,6
0.74,0.0006849175757854271,6
0.75,0.0007255639743059067,6
0.76,0.0007662103728263863,6
0.77,0.0008068567713468659,6
0.78,0.0008475031698673456,6
0.79,0.0008881495683878252,6
0.8,0.0009287959669083043,6
0.81,0.0010567955816906437,6
0.8200000000000001,0.0011847951964729818,6
0.8300000000000001,0.0013127948112553213,6
0.84,0.0014407944260376607,6
0.85,0.0015687940408200002,6
0.86,0.0016967936556023396,6
0.87,0.0019185536141571539,6
0.88,0.0023278342602569098,6
0.89,0.00273711490635667,6
0.9,0.0031463955524564306,6
0.91,0.0035556761985561913,6
0.92,0.0039649568446559515,6
0.93,0.004374237490755712,6
0.9400000000000001,0.005008187050801185,6
0.9500000000000001,0.005754471067819523,6
0.96,0.006500755084837853,6
0.97,0.007247039101856192,6
0.98,0.00799332311887453,6
0.99,0.00873960713589287,6
1.0,0.009485891152911208,6
0.0,0.00014661468972720676,7
0.01,0.00016464071972126378,7
0.02,0.0001826667497153208,7
0.03,0.0002006927797093778,7
0.04,0.00021871880970343482,7
0.05,0.00023674483969749185,7
0.06,0.00025477086969154884,7
0.07,0.0002699186767687531,7
0.08,0.00027931003801225183,7
0.09,0.0002887013992557505,7
0.1,0.0002980927604992492,7
0.11,0.00030748412174274795,7
0.12,0.00031687548298624664,7
0.13,0.0003262668442297454,7
0.14,0.0003307072154435105,7
0.15,0.0003326720916424088,7
0.16,0.00033463696784130707,7
0.17,0.0003366018440402054,7
0.18,0.0003385667202391037,7
0.19,0.00034053159643800205,7
0.2,0.00034249647263690034,7
0.21,0.0003448540163365185,7
0.22,0.00034721156003613676,7
0.23,0.000349569103735755,7
0.24,0.0003519266474353732,7
0.25,0.00035428419113499136,7
0.26,0.0003566417348346096,7
0.27,0.0003613075435021528,7
0.28,0.00037058988210554583,7
0.29,0.0003798722207089388,7
0.3,0.00038915455931233186,7
0.31,0.00039843689791572496,7
0.32,0.00040771923651911795,7
0.33,0.00041700157512251104,7
0.34,0.0004231981090621954,7
0.35000000000000003,0.0004278517406700253,7
0.36,0.00043250537227785526,7
0.37,0.00043715900388568524,7
0.38,0.0004418126354935152,7
0.39,0.0004464662671013452,7
0.4,0.0004511198987091751,7
0.41000000000000003,0.00047697572099142306,7
0.42,0.0005028315432736712,7
0.43,0.0005286873655559193,7
0.44,0.0005545431878381673,7
0.45,0.0005803990101204155,7
0.46,0.0006062548324026636,7
0.47000000000000003,0.0006287569633547575,7
0.48,0.0006445517116465431,7
0.49,0.0006603464599383288,7
0.5,0.0006761412082301145,7
0.51,0.0006919359565219003,7
0.52,0.000707730704813686,7
0.53,0.0007235254531054716,7
0.54,0.0008231475471675033,7
0.55,0.0009646833141146549,7
0.56,0.001106219081061808,7
0.5700000000000001,0.001247754848008961,7
0.58,0.0013892906149561126,7
0.59,0.0015308263819032658,7
0.6,0.001672362148850419,7
0.61,0.001713180027396349,7
0.62,0.001753997905942279,7
0.63,0.0017948157844882087,7
0.64,0.0018356336630341388,7
0.65,0.0018764515415800689,7
0.66,0.001917269420125999,7
0.67,0.0019904367273696284,7
0.68,0.0021283028920086548,7
0.6900000000000001,0.0022661690566476798,7
0.7000000000000001,0.0024040352212867065,7
0.71,0.0025419013859257315,7
0.72,0.002679767550564758,7
0.73,0.0028176337152037846,7
0.74,0.0030675107444809954,7
0.75,0.0033733932060773,7
0.76,0.003679275667673604,7
0.77,0.003985158129269908,7
0.78,0.004291040590866212,7
0.79,0.004596923052462516,7
0.8,0.004902805514058817,7
0.81,0.004905196575532739,7
0.8200000000000001,0.0049075876370066615,7
0.8300000000000001,0.004909978698480584,7
0.84,0.004912369759954506,7
0.85,0.0049147608214284285,7
0.86,0.004917151882902351,7
0.87,0.005290390089721129,7
0.88,0.006405322587229594,7
0.89,0.007520255084738072,7
0.9,0.008635187582246549,7
0.91,0.009750120079755027,7
0.92,0.010865052577263504,7
0.93,0.011979985074771982,7
0.9400000000000001,0.01562450521332468,7
0.9500000000000001,0.020533819172399527,7
0.96,0.025443133131474317,7
0.97,0.03035244709054917,7
0.98,0.035261761049624016,7
0.99,0.04017107500869887,7
1.0,0.045080388967773714,7
