Timestamp,Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,E2E_Avg,E2E_P50,E2E_P90,E2E_P99,Exec_Avg,Exec_P50,Exec_P90,Exec_P99
2025-07-16_00-13-00-887727,meta-llama/Meta-Llama-3-8B,1,1,1,8.807508233333332,9.187448499999999,9.5896198,9.79153782,8.763505333333333,9.154378999999999,9.4842926,9.78978627
2025-07-16_00-13-35-891287,meta-llama/Meta-Llama-3-8B,1,8,1,4.434817333333332,4.451560499999999,4.6046892,4.65979134,4.422433100000001,4.440818,4.588022400000001,4.65236611
2025-07-16_00-14-08-371884,meta-llama/Meta-Llama-3-8B,2,1,1,7.558399566666665,7.7136515,7.8712942,7.97664287,7.548889,7.70393,7.8618891,7.97066419
2025-07-16_00-14-46-282667,meta-llama/Meta-Llama-3-8B,4,1,1,7.228274600000001,7.222381,7.3671514,7.3849312000000005,7.222643633333331,7.214176,7.3640084,7.3750187799999996
2025-07-16_00-15-25-128319,meta-llama/Meta-Llama-3-8B,8,1,1,7.0699516000000004,7.0856125,7.118520800000001,7.12380744,7.065606,7.0856125,7.1137235,7.11464008
