QPS,VLLM_P50_Config,VLLM_P90_Config,VLLM_P99_Config,VLLM_P50,VLLM_P90,VLLM_P99,Vidur_P50_Config,Vidur_P90_Config,Vidur_P99_Config,Vidur_P50,Vidur_P90,Vidur_P99,Ratio_P50,Ratio_P90,Ratio_P99,VLLM_Latency_Ratio_P50,VLLM_Latency_Ratio_P90,VLLM_Latency_Ratio_P99,R1TP1PP1_vs_VLLM_Min_P50,R1TP1PP1_vs_VLLM_Min_P90,R1TP1PP1_vs_VLLM_Min_P99,Avg_Pred_Error_P50,Avg_Pred_Error_P90,Avg_Pred_Error_P99
8,R2-TP4-PP1,R2-TP4-PP1,R2-TP4-PP1,13.21398675441742,13.706640028953553,13.78652971982956,R2-TP4-PP1,R2-TP4-PP1,R2-TP4-PP1,7.459714,8.2306164,8.470741929999999,1.7713798081826488,1.665323635900897,1.6275468942104296,1.0,1.0,1.0,4.805923671967354,5.62972407263839,5.609378385271392,-42.278815277388915,-36.45819346118021,-35.239122527994994
