Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,E2E_Avg,E2E_P50,E2E_P90,E2E_P99,Exec_Avg,Exec_P50,Exec_P90,Exec_P99
meta-llama/Meta-Llama-3-8B,1,1,1,1.0,1.0,1.0,7.626362493333333,7.5694035,8.1160662,8.50425281,7.610638759999999,7.561135500000001,8.1040692,8.5017685
meta-llama/Meta-Llama-3-8B,1,8,1,1.0,8.0,1.0,4.176332713333334,4.1569475,4.2993049,4.401603889999999,4.171976633333333,4.155329500000001,4.2953399999999995,4.398085289999999
meta-llama/Meta-Llama-3-8B,2,1,1,2.0,1.0,1.0,7.2366382599999985,7.2485355,7.468486,7.6262016699999995,7.230551713333333,7.23745,7.461366,7.6231743000000005
meta-llama/Meta-Llama-3-8B,4,1,1,4.0,1.0,1.0,7.048976893333335,6.9692405,7.1413126,7.30652691,7.0457156266666665,6.957971,7.136079400000001,7.30519229
meta-llama/Meta-Llama-3-8B,8,1,1,8.0,1.0,1.0,6.956603453333332,6.951656,6.951656,7.1339770399999995,6.956547973333333,6.951656,6.951656,7.1339770399999995
