Timestamp,Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,E2E_Avg,E2E_P50,E2E_P90,E2E_P99,Exec_Avg,Exec_P50,Exec_P90,Exec_P99
2025-07-17_00-30-20-982717,meta-llama/Meta-Llama-3-8B,1,1,1,13.547807319999999,14.0386335,16.734497700000002,17.924120409999997,13.504068973333332,14.0267335,16.655534,17.90204958
2025-07-17_00-30-55-826362,meta-llama/Meta-Llama-3-8B,1,8,1,4.8195386933333335,4.836126,5.1436284,5.24852557,4.809970106666667,4.834423,5.1359845,5.24375137
2025-07-17_00-31-29-948406,meta-llama/Meta-Llama-3-8B,2,1,1,8.524599846666666,8.526156,9.2337463,9.731534680000001,8.512924213333335,8.5016085,9.1937547,9.724206650000001
2025-07-17_00-32-10-273535,meta-llama/Meta-Llama-3-8B,4,1,1,7.547567533333333,7.58372,7.7845901,7.9401285999999995,7.5411673399999986,7.579057,7.7738890000000005,7.9360599800000005
2025-07-17_00-32-55-036778,meta-llama/Meta-Llama-3-8B,8,1,1,7.2217095733333325,7.2997805,7.317228,7.32349586,7.2152335800000005,7.294861,7.3104639,7.31765904
